"","temp_indegree","temp_outdegree","temp_totaldegree","temp_incloseness","temp_outcloseness","temp_totalcloseness","temp_betweenness","temp_eigenvector","temp_reach_in_vec","temp_reach_out_vec"
"82",4,4,8,9.56846234810066e-05,0.000329706561160567,0.00127551020408163,0,0.002,0.716577540106952,NA
"83",4,4,8,9.56846234810066e-05,0.000329706561160567,0.00127551020408163,0,0.002,0.716577540106952,NA
"84",1,20,21,9.57212596917775e-05,0.000355998576005696,0.00167785234899329,409,0.001,0.716577540106952,NA
"85",10,27,37,9.73046608932568e-05,0.000355871886120996,0.00185528756957328,757.3,0.1,0.716577540106952,NA
"86",4,2,6,9.68710646130001e-05,0.000346860908775581,0.00169204737732657,1.7,0.02,0.716577540106952,NA
"87",1,1,2,9.45715906941555e-05,0.000323519896473633,0.00128369704749679,0,0,0.716577540106952,NA
"88",1,2,3,9.60984047664809e-05,0.000325097529258778,0.00139470013947001,0,0.007,0.716577540106952,NA
"89",7,0,7,9.89217528934613e-05,2.87505031338048e-05,0.00150375939849624,0,0.03,0.72192513368984,NA
"90",1,2,3,9.50118764845606e-05,0.000310752019888129,0.00112866817155756,0,0,0.716577540106952,NA
"91",6,12,18,9.72478848585043e-05,0.000352485019386676,0.00171821305841924,154.6,0.064,0.716577540106952,NA
"92",0,1,1,2.87505031338048e-05,2.89050757312984e-05,0.00109409190371991,0,0,0.0053475935828877,NA
"93",7,3,10,9.71062342202369e-05,0.000348553502962705,0.00168350168350168,29.3,0.022,0.716577540106952,NA
"94",0,2,2,2.87505031338048e-05,0.000364830353885443,0.00153846153846154,0,0,0.0053475935828877,NA
"95",5,4,9,9.88239944658563e-05,2.9539479514371e-05,0.00145772594752187,158.8,0.022,0.72192513368984,NA
"96",2,1,3,9.46163307786924e-05,0.000341997264021888,0.00155763239875389,172,0,0.716577540106952,NA
"97",5,5,10,9.62649210627647e-05,0.000343760742523204,0.00163132137030995,93.5,0.009,0.716577540106952,NA
"98",2,3,5,9.61168781237985e-05,0.000348068221371389,0.00163934426229508,7.5,0.007,0.716577540106952,NA
"99",2,1,3,9.50209045990118e-05,0.000310655483069276,0.00112866817155756,0,0,0.716577540106952,NA
"100",5,2,7,9.69180073657686e-05,0.000343170899107756,0.00164203612479475,1.8,0.022,0.716577540106952,NA
"101",3,6,9,9.61815908435125e-05,0.000343878954607978,0.00162337662337662,89.8,0.008,0.716577540106952,NA
"102",2,20,22,9.69367972082202e-05,0.000357142857142857,0.00172117039586919,370.9,0.022,0.716577540106952,NA
"103",2,4,6,9.70026190707149e-05,0.000343524562006183,0.00147058823529412,13.1,0.031,0.716577540106952,NA
"104",1,0,1,9.86193293885602e-05,2.87505031338048e-05,0.00130378096479791,0,0.012,0.72192513368984,NA
