"";"from";"to";"var0";"var1";"var2";"var3";"var4";"var5";"var6";"var7";"var8";"var9";"var10";"var11";"var12";"var13";"var14";"var15";"var16";"var17";"var18";"var19";"var20";"var21";"var22";"var23";"var24";"atividade";"acesso";"confianca";"total"
"33315";29;187;1;1;1;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"33317";31;187;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"33319";33;187;1;1;0;0;0;0;0;3;3;1;1;1;1;1;1;3;3;3;2;3;2;3;1;3;3;1;18;20;39
"33321";35;187;1;0;0;0;0;0;0;3;3;3;2;2;2;3;3;3;3;3;3;3;3;3;1;3;3;0;27;22;49
"33322";36;187;1;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"33328";42;187;1;1;1;0;0;0;0;3;3;3;3;1;2;3;3;3;3;3;3;3;3;3;1;3;3;2;27;22;51
"33400";117;187;0;0;0;0;0;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;0;26;23;49
"33401";118;187;0;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;1;15;19;35
"33418";138;187;1;1;1;1;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;26;24;53
"33433";153;187;1;0;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"33434";155;187;1;1;1;1;0;0;0;3;3;3;2;2;3;1;3;2;3;3;3;3;3;3;3;3;3;3;25;24;52
"33442";163;187;1;0;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;1;1;2;2;2;2;3;3;1;22;16;39
"33444";165;187;0;0;0;1;0;0;0;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;1;28;24;53
"33448";170;187;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;23;24;50
"33457";179;187;1;0;0;0;0;0;0;3;3;3;3;3;3;1;3;1;2;2;2;3;3;3;2;3;3;0;25;21;46
"33462";184;187;1;1;1;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"33466";188;187;0;1;1;1;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;26;24;53
"33472";194;187;0;0;0;0;0;0;0;2;3;2;2;3;1;1;1;1;2;2;2;3;2;2;2;3;3;0;18;19;37
"33473";195;187;0;0;0;0;0;0;0;2;3;2;2;3;1;1;1;1;2;2;2;3;2;2;2;3;3;0;18;19;37
"33509";36;188;1;0;1;0;0;0;0;1;3;2;3;3;3;1;3;1;3;3;3;3;3;3;3;3;3;1;23;24;48
"33510";37;188;1;1;0;0;0;0;0;2;3;1;2;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1;25;23;49
"33587";117;188;1;1;1;1;1;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;4;26;23;53
"33588";118;188;1;1;1;1;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;3;15;19;37
"33598";129;188;0;0;0;0;0;0;0;1;3;1;2;1;1;3;3;3;1;3;2;1;2;3;2;3;3;0;19;19;38
"33605";138;188;1;1;1;1;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;26;24;53
"33622";156;188;0;1;1;0;0;0;0;3;3;3;3;1;1;1;1;1;3;3;3;3;3;3;1;3;3;2;20;22;44
"33624";158;188;1;1;1;1;1;1;0;3;3;3;3;3;3;1;2;1;1;1;1;3;2;3;1;3;3;5;23;17;45
"33635";170;188;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;23;24;50
"33641";176;188;1;1;1;1;0;0;0;3;3;1;3;1;3;1;1;1;3;3;3;3;3;3;3;3;3;3;20;24;47
"33642";177;188;1;1;1;0;0;0;0;3;3;2;3;3;2;2;1;2;3;3;3;3;3;2;2;3;3;2;24;22;48
"33649";184;188;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"33651";186;188;0;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"33654";189;188;1;0;1;0;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;2;24;23;49
"33655";190;188;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"33656";191;188;1;1;0;0;0;0;0;1;3;1;1;1;3;1;2;1;2;2;2;1;3;3;2;3;3;1;16;19;36
"33657";192;188;1;0;1;1;0;0;0;3;3;2;2;2;3;1;1;1;3;3;3;2;2;3;2;3;3;2;21;21;44
"33724";64;189;0;1;1;0;0;0;0;3;3;3;3;3;3;1;2;1;3;3;3;2;3;3;3;3;3;2;25;23;50
"33774";117;189;0;1;1;1;0;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;3;26;23;52
"33814";161;189;1;0;1;1;0;0;0;3;3;3;2;3;3;1;1;1;2;2;3;3;2;3;2;3;3;2;22;21;45
"33828";176;189;0;0;0;0;0;0;0;2;3;1;1;1;1;1;1;2;2;2;2;3;3;3;2;3;3;0;15;21;36
"33840";188;189;0;1;1;1;0;0;0;3;3;1;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;22;24;49
"33883";36;190;1;0;1;0;0;0;0;3;3;2;3;3;3;1;3;1;3;3;3;3;3;3;3;3;3;1;25;24;50
"33893";46;190;1;1;1;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"33948";102;190;0;0;0;0;0;0;0;3;3;1;1;3;1;3;1;3;3;3;3;1;3;3;2;3;3;0;22;21;43
"33961";117;190;0;1;1;1;1;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;4;26;23;53
"33968";124;190;0;0;0;0;0;0;0;3;3;3;3;3;2;2;3;3;2;2;2;2;2;2;2;2;3;0;27;17;44
"33975";134;190;0;0;1;0;0;0;0;3;3;3;3;3;3;2;1;2;2;2;3;2;2;3;2;3;3;1;25;20;46
"33979";138;190;1;1;1;0;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;2;26;24;52
"33996";156;190;1;0;1;0;0;0;0;1;3;3;2;1;1;1;3;1;3;3;3;3;3;3;1;3;3;1;19;22;42
"33998";158;190;0;1;1;0;1;1;0;3;3;3;1;3;1;1;2;1;1;1;1;3;2;3;2;3;3;4;19;18;41
"33999";159;190;0;0;1;0;0;0;0;1;2;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;21;24;46
"34003";163;190;1;0;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;1;1;2;2;2;2;3;3;1;22;16;39
"34009";170;190;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;2;3;3;3;3;3;3;3;23;23;49
"34011";172;190;1;0;1;1;0;0;0;3;3;3;3;2;2;3;1;3;2;2;2;3;3;3;2;3;3;2;25;21;48
"34015";176;190;1;1;1;1;0;0;0;3;3;1;3;1;3;3;1;1;2;2;3;3;3;3;2;3;3;3;21;22;46
"34023";184;190;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"34025";186;190;0;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"34026";187;190;1;0;0;1;0;0;0;3;3;3;1;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;22;24;47
"34027";188;190;0;1;1;1;1;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;4;26;24;54
"34030";191;190;1;1;0;0;0;0;0;2;3;1;1;1;3;1;2;1;2;2;2;2;3;3;2;3;3;1;17;20;38
"34031";192;190;1;0;1;1;0;0;0;3;3;2;2;2;3;3;1;1;3;3;3;2;2;3;2;3;3;2;23;21;46
"34039";5;191;0;1;0;0;0;0;0;2;3;1;3;3;3;1;1;1;1;3;1;3;3;3;1;3;3;1;19;20;40
"34040";6;191;1;1;0;0;0;0;0;1;3;3;3;1;1;3;3;1;3;3;3;3;3;3;3;3;3;1;22;24;47
"34061";27;191;1;1;0;0;0;0;0;1;3;3;2;2;2;1;1;1;3;3;3;3;3;3;2;3;3;1;19;23;43
"34063";29;191;1;1;0;0;0;0;0;1;3;3;1;1;1;3;3;1;3;3;3;3;3;3;1;3;3;1;20;22;43
"34068";34;191;1;1;0;0;0;0;0;2;3;1;1;1;3;3;3;3;3;3;3;3;3;3;1;3;3;1;23;22;46
"34071";37;191;1;1;0;0;0;0;0;3;3;1;2;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1;26;23;50
"34077";43;191;1;1;0;0;0;0;0;1;3;3;1;1;2;3;1;3;3;3;2;3;3;3;1;3;3;1;21;21;43
"34080";46;191;1;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;3;3;3;3;3;3;3;1;22;24;47
"34082";48;191;1;1;1;0;0;0;0;1;3;1;1;3;3;1;1;1;2;3;2;3;3;3;1;3;3;2;17;21;40
"34085";51;191;1;1;0;0;0;0;0;1;3;3;1;1;1;1;1;1;3;3;1;3;2;3;1;3;3;1;16;19;36
"34089";55;191;1;1;0;0;0;0;0;1;1;1;2;2;2;3;3;2;3;3;3;3;3;2;2;3;3;1;20;22;43
"34090";56;191;1;1;1;1;0;0;0;2;3;2;2;1;1;2;3;3;3;3;3;3;3;3;1;3;3;3;22;22;47
"34091";57;191;1;1;0;0;0;0;0;1;3;3;1;1;1;1;3;3;3;3;2;1;2;3;1;3;3;1;20;18;39
"34098";64;191;0;1;0;0;0;0;0;1;3;3;1;3;1;1;2;1;3;3;3;3;3;3;3;3;3;1;19;24;44
"34099";65;191;1;1;0;0;0;0;0;1;3;1;1;1;3;3;3;3;3;3;3;3;3;3;1;3;3;1;22;22;45
"34153";122;191;0;0;0;0;0;0;0;3;3;1;1;1;3;2;3;2;3;3;3;1;3;3;2;3;3;0;22;21;43
"34155";124;191;0;1;0;0;0;0;0;3;3;3;3;3;3;2;3;3;3;2;3;3;3;3;3;3;3;1;29;23;53
"34163";135;191;0;0;0;0;0;0;0;3;3;1;1;3;3;2;3;1;2;2;2;2;2;3;2;3;3;0;22;19;41
"34166";138;191;1;0;0;0;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;0;26;24;50
"34173";145;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34174";146;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34175";147;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34176";148;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34177";149;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34178";150;191;1;1;1;1;1;0;0;2;3;3;1;1;1;1;1;2;1;3;3;3;1;3;1;3;3;4;16;20;40
"34185";158;191;1;1;1;0;0;0;0;2;3;1;1;3;1;1;2;1;1;1;1;3;2;3;2;3;3;2;16;18;36
"34186";159;191;0;1;0;0;0;0;0;1;3;2;1;3;1;1;1;1;3;3;3;3;3;3;3;3;3;1;17;24;42
"34190";163;191;1;0;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;1;2;2;2;2;3;3;1;22;17;40
"34195";169;191;1;1;0;0;0;0;0;2;3;1;2;3;3;1;1;1;3;3;3;3;3;3;2;1;1;1;20;19;40
"34196";170;191;1;1;1;1;0;0;0;1;3;3;3;3;2;1;1;1;2;3;3;3;3;3;3;3;3;3;20;24;47
"34200";174;191;1;1;0;0;0;0;0;2;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;1;17;24;42
"34203";177;191;1;0;0;0;0;0;0;1;2;1;1;2;1;1;1;3;3;3;3;3;2;2;1;3;3;0;16;20;36
"34209";183;191;0;1;0;0;0;0;0;2;3;1;3;1;3;3;1;2;2;2;2;3;3;3;1;3;3;1;21;20;42
"34212";186;191;0;1;1;0;0;0;0;2;3;3;2;1;2;1;2;1;3;3;3;3;3;3;2;3;3;2;20;23;45
"34214";188;191;0;1;1;1;0;0;0;2;3;1;2;3;3;1;1;3;2;3;2;3;3;3;2;3;3;3;21;22;46
"34216";190;191;0;0;0;0;0;0;0;1;3;1;1;1;1;1;1;3;1;1;1;3;2;1;1;3;3;0;14;15;29
"34218";192;191;1;1;0;0;0;0;0;2;2;1;1;1;1;1;1;1;3;3;2;2;2;3;2;3;3;1;14;20;35
"34220";194;191;0;0;0;0;0;0;0;2;3;2;2;3;1;1;1;1;2;2;2;3;2;2;2;3;3;0;18;19;37
"34221";195;191;0;0;0;0;0;0;0;2;3;2;2;3;1;1;1;1;2;2;2;3;2;2;2;3;3;0;18;19;37
"34222";1;192;1;1;0;0;0;0;0;3;3;2;2;3;2;3;2;2;3;3;3;2;2;3;2;3;3;1;25;21;47
"34223";2;192;1;1;0;0;0;0;0;2;3;2;2;3;2;3;2;3;3;3;3;3;3;2;3;3;3;1;25;23;49
"34228";7;192;1;1;0;0;0;0;0;3;3;2;2;3;2;3;2;2;3;3;3;2;2;3;2;3;3;1;25;21;47
"34230";9;192;1;1;0;0;0;0;0;3;3;2;2;3;2;3;2;2;3;3;3;2;2;3;2;3;3;1;25;21;47
"34234";13;192;1;1;0;0;0;0;0;3;3;2;2;3;2;3;2;2;3;3;3;2;2;3;2;3;3;1;25;21;47
"34235";14;192;1;1;0;0;0;0;0;3;3;2;2;3;2;3;2;2;3;3;3;2;2;3;2;3;3;1;25;21;47
"34237";16;192;0;1;0;0;0;0;0;3;3;2;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;1;27;24;52
"34238";17;192;1;1;0;0;0;0;0;1;3;1;1;1;1;3;3;3;2;2;2;2;2;2;2;3;3;1;19;18;38
"34240";19;192;1;1;0;0;0;0;0;3;3;1;1;1;1;3;3;3;2;2;2;3;2;3;2;3;3;1;21;20;42
"34248";27;192;1;1;1;0;0;0;0;2;3;3;2;2;2;1;1;2;3;3;3;3;3;3;2;3;3;2;21;23;46
"34251";30;192;1;1;1;1;0;0;0;2;2;2;3;1;2;3;3;3;2;2;2;3;3;3;1;3;3;3;23;20;46
"34252";31;192;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"34254";33;192;1;1;0;0;0;0;0;3;3;1;1;1;1;1;1;3;3;3;2;3;2;3;1;3;3;1;18;20;39
"34255";34;192;1;1;1;1;0;0;0;2;3;3;1;1;3;3;3;3;3;3;3;3;3;3;1;3;3;3;25;22;50
"34257";36;192;1;1;1;0;0;0;0;3;3;3;3;3;3;1;1;1;3;2;3;3;3;3;3;3;3;2;24;23;49
"34267";46;192;1;1;1;0;0;0;1;3;3;3;3;1;3;1;1;1;3;3;3;3;3;3;3;3;3;3;22;24;49
"34269";48;192;1;1;1;0;0;0;0;2;3;2;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"34271";50;192;1;1;0;0;0;0;0;1;1;1;1;1;1;3;3;3;3;3;3;3;3;2;1;3;3;1;18;21;40
"34272";51;192;1;1;0;0;0;0;0;1;3;3;1;1;1;1;1;1;3;3;1;3;2;3;1;3;3;1;16;19;36
"34281";60;192;1;0;0;0;0;0;0;1;3;2;1;1;1;1;1;1;3;3;3;3;3;2;2;3;3;0;15;22;37
"34335";117;192;0;1;1;1;0;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;3;26;23;52
"34359";144;192;1;1;1;1;0;0;0;1;3;1;1;3;3;1;1;1;3;3;3;1;3;3;3;3;3;3;18;22;43
"34368";153;192;1;0;1;1;0;0;0;3;3;3;2;2;2;1;1;2;2;2;2;3;3;1;2;3;3;2;21;19;42
"34369";155;192;1;1;1;0;0;0;0;3;3;2;2;2;3;1;3;2;3;3;3;3;3;3;3;3;3;2;24;24;50
"34372";158;192;1;1;1;0;1;0;0;3;3;1;1;3;1;1;2;1;1;1;1;3;2;3;2;3;3;3;17;18;38
"34374";160;192;0;1;0;0;0;0;0;3;3;3;1;1;2;1;1;2;3;3;3;3;3;3;1;3;3;1;20;22;43
"34382";169;192;1;1;0;0;0;0;0;2;3;1;3;3;3;1;1;1;3;3;3;3;3;3;2;1;1;1;21;19;41
"34383";170;192;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;23;24;50
"34386";173;192;0;1;1;0;0;0;0;1;3;1;3;3;3;1;1;1;1;2;3;3;3;3;2;3;3;2;18;22;42
"34387";174;192;1;0;1;1;0;0;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;2;28;24;54
"34388";175;192;0;0;0;0;0;0;0;3;3;2;2;1;1;1;1;1;2;2;2;3;3;2;2;3;3;0;17;20;37
"34389";176;192;0;1;1;1;0;0;0;3;3;1;3;1;1;2;1;3;3;3;3;3;3;3;3;3;3;3;21;24;48
"34390";177;192;1;1;1;1;0;0;0;2;3;2;2;3;2;2;1;2;3;3;3;3;2;2;2;3;3;3;22;21;46
"34398";185;192;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"34399";186;192;0;1;0;1;0;0;0;3;2;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;23;24;49
"34401";188;192;0;1;0;1;0;0;0;2;3;3;3;3;3;1;1;3;3;3;3;3;3;3;2;3;3;2;25;23;50
"34403";190;192;1;1;0;0;0;0;0;2;3;2;2;2;2;1;1;3;2;2;2;3;2;2;2;3;3;1;20;19;40
"34406";193;192;1;0;1;1;0;0;0;2;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;2;23;23;48
"34429";21;193;0;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;3;3;2;2;3;2;3;3;1;25;21;47
"34484";77;193;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;21;16;43
"34491";84;193;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;10;8;24
"34547";145;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;5;26;24;55
"34548";146;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"34549";147;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"34550";148;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"34551";149;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"34552";150;193;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;5;26;24;55
"34559";158;193;0;1;1;0;0;0;0;3;3;1;1;3;1;1;2;1;1;1;1;3;2;3;2;3;3;2;17;18;37
"34570";170;193;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;4;23;24;51
"34572";172;193;1;1;0;0;0;0;0;3;3;3;3;2;2;1;1;1;2;2;2;3;3;3;2;3;3;1;21;21;43
"34574";174;193;1;1;1;1;0;0;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;28;24;55
"34592";192;193;1;0;1;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;2;2;3;3;3;3;1;24;22;47
"34647";52;194;1;0;1;1;0;0;0;3;3;3;2;3;3;1;1;3;3;3;3;3;3;3;3;3;3;2;25;24;51
"34648";53;194;1;0;1;1;0;0;0;1;2;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;2;25;24;51
"34709";117;194;0;1;1;1;1;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;4;26;23;53
"34746";158;194;1;1;1;1;1;1;0;3;3;3;3;3;3;1;2;1;3;3;3;3;3;3;3;3;3;5;25;24;54
"34757";170;194;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;23;24;50
"34761";174;194;1;0;1;1;0;0;0;3;1;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;2;26;24;52
"34773";186;194;0;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"34775";188;194;0;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"34777";190;194;1;0;0;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"34779";192;194;1;0;1;1;0;0;0;3;3;2;2;2;3;1;1;1;3;3;2;2;2;3;2;3;3;2;21;20;43
"34816";34;195;1;0;0;0;0;0;0;2;3;2;1;1;3;2;3;3;2;2;2;3;3;3;1;3;3;0;22;20;42
"34896";117;195;0;1;1;1;1;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;4;26;23;53
"34903";124;195;0;1;1;1;0;0;0;3;3;3;3;3;2;2;3;3;2;2;2;2;2;2;2;2;3;3;27;17;47
"34914";138;195;1;0;0;1;1;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;2;26;24;52
"34933";158;195;1;1;1;1;1;1;0;3;3;3;3;3;3;1;2;1;3;3;3;3;3;3;3;3;3;5;25;24;54
"34934";159;195;0;0;1;0;0;0;0;1;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;22;24;47
"34944";170;195;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;2;3;3;3;3;3;3;3;3;3;23;24;50
"34951";177;195;1;0;1;1;0;0;0;2;3;2;2;3;2;2;1;2;3;3;3;3;2;2;2;3;3;2;22;21;45
"34957";183;195;0;1;0;0;0;0;0;3;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;20;22;43
"34962";188;195;0;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"34964";190;195;1;0;0;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
